snapshot_id,fetched_at_utc,gameweek_id,gameweek,player_id,Player,Display_Name,Team,Team_Short,Position,Age,Minutes,Starts,Cost_M,Selected_By_%,Goals,Assists,Expected_Goals,Expected_Assists,Expected_Goal_Involvements,creativity,threat,influence,ict_index,tackles,recoveries,clearances_blocks_interceptions,defensive_contribution,bonus,bps,Form,Total_Points,Status,News,prev_minutes,prev_goals,prev_assists,prev_xgi,prev_form,GW_Minutes,GW_Goals,GW_Assists,GW_xGI,Goals_p90,Assists_p90,xG_p90,xA_p90,xGI_p90,Creativity_p90,Threat_p90,Influence_p90,ICT_p90,DefActions_p90,Bonus_p90,BPS_p90,GW_Goals_p90,GW_Assists_p90,GW_xGI_p90,Rolling_Form_Last5,Rolling_xGI_p90_Last5,recency_rank
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,551,Nilson Angulo,Angulo,Sunderland,SUN,MID,23,122,2,5.0,0.1,1,0,0.15,0.05,0.2,3.3,16.0,32.8,5.2,2.0,9.0,1.0,12.0,0.0,36.0,4.0,8,a,,,,,,,122,1,0,0.2,0.738,0.0,0.111,0.037,0.148,2.434,11.803,24.197,3.836,17.705,0.0,26.557,0.738,0.0,0.148,4.0,0.148,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,224,Eddie Nketiah,Nketiah,Crystal Palace,CRY,FWD,27,122,2,5.5,0.5,0,0,0.96,0.58,1.54,24.5,23.0,10.4,5.8,3.0,4.0,2.0,9.0,0.0,20.0,1.5,3,a,,,,,,,122,0,0,1.54,0.0,0.0,0.708,0.428,1.136,18.074,16.967,7.672,4.279,13.279,0.0,14.754,0.0,0.0,1.136,1.5,1.136,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,586,Nobel Mendy,Mendy,Hull City,HUL,DEF,21,121,2,4.0,5.1,1,0,0.29,0.0,0.29,0.6,33.0,51.8,8.5,2.0,4.0,20.0,22.0,1.0,44.0,8.0,16,a,,,,,,,121,1,0,0.29,0.744,0.0,0.216,0.0,0.216,0.446,24.545,38.529,6.322,35.702,0.744,32.727,0.744,0.0,0.216,8.0,0.216,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,557,Christos Tzolis,Tzolis,Arsenal,ARS,MID,24,120,2,6.5,24.6,0,1,0.19,0.15,0.34,39.8,30.0,17.0,8.7,1.0,5.0,3.0,9.0,0.0,31.0,3.0,6,a,,,,,,,120,0,1,0.34,0.0,0.75,0.143,0.113,0.255,29.85,22.5,12.75,6.525,13.5,0.0,23.25,0.0,0.75,0.255,3.0,0.255,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,377,Victor Munoz,Munoz,Liverpool,LIV,MID,23,117,1,6.5,1.0,1,1,0.42,0.23,0.65,8.9,14.0,4.0,2.7,2.0,1.0,4.0,7.0,0.0,39.0,5.0,10,a,,,,,,,117,1,1,0.65,0.769,0.769,0.323,0.177,0.5,6.846,10.769,3.077,2.077,10.769,0.0,30.0,0.769,0.769,0.5,5.0,0.5,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,280,Lewie Coyle,Coyle,Hull City,HUL,DEF,30,114,2,4.0,0.6,0,0,0.0,0.01,0.01,11.3,0.0,5.8,1.7,1.0,4.0,5.0,6.0,0.0,25.0,3.0,6,d,Unspecified injury - 75% chance of playing,,,,,,114,0,0,0.01,0.0,0.0,0.0,0.008,0.008,8.921,0.0,4.579,1.342,12.632,0.0,19.737,0.0,0.0,0.008,3.0,0.008,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,142,Reece James,James,Chelsea,CHE,DEF,26,112,1,5.5,9.1,0,0,0.1,0.07,0.17,16.8,19.0,23.4,5.9,0.0,5.0,6.0,6.0,0.0,4.0,0.5,1,a,,,,,,,112,0,0,0.17,0.0,0.0,0.08,0.056,0.137,13.5,15.268,18.804,4.741,13.661,0.0,3.214,0.0,0.0,0.137,0.5,0.137,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,151,Josh Acheampong,Acheampong,Chelsea,CHE,DEF,20,112,1,4.5,0.4,0,0,0.0,0.01,0.01,2.2,2.0,33.2,3.7,6.0,6.0,12.0,18.0,0.0,12.0,2.0,4,a,,,,,,,112,0,0,0.01,0.0,0.0,0.0,0.008,0.008,1.768,1.607,26.679,2.973,33.75,0.0,9.643,0.0,0.0,0.008,2.0,0.008,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,316,Emersonn Correia da Silva,Emersonn,Ipswich Town,IPS,FWD,22,110,2,5.5,1.8,1,0,0.82,0.06,0.88,26.3,40.0,45.6,11.2,1.0,1.0,2.0,4.0,3.0,48.0,5.0,10,d,Knee injury - 75% chance of playing,,,,,,110,1,0,0.88,0.818,0.0,0.671,0.049,0.72,21.518,32.727,37.309,9.164,6.545,2.455,39.273,0.818,0.0,0.72,5.0,0.72,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,260,Harry Wilson,Wilson,Leeds,LEE,MID,29,110,1,6.5,4.9,0,0,0.01,0.06,0.07,15.3,4.0,6.2,2.6,3.0,3.0,2.0,8.0,0.0,15.0,2.0,4,a,,,,,,,110,0,0,0.07,0.0,0.0,0.008,0.049,0.057,12.518,3.273,5.073,2.127,13.091,0.0,12.273,0.0,0.0,0.057,2.0,0.057,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,492,Taiwo Awoniyi,Awoniyi,Coventry City,COV,FWD,29,110,1,5.5,0.8,0,0,0.93,0.03,0.96,1.4,0.0,0.0,0.1,0.0,3.0,1.0,4.0,0.0,10.0,1.5,3,a,,,,,,,110,0,0,0.96,0.0,0.0,0.761,0.025,0.785,1.145,0.0,0.0,0.082,6.545,0.0,8.182,0.0,0.0,0.785,1.5,0.785,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,588,Anan Khalaili,Khalaili,Crystal Palace,CRY,DEF,21,109,1,5.0,0.1,0,0,0.02,0.16,0.18,26.5,4.0,24.0,5.5,14.0,8.0,9.0,23.0,0.0,21.0,1.5,3,a,,,,,,,109,0,0,0.18,0.0,0.0,0.017,0.132,0.149,21.881,3.303,19.817,4.541,44.587,0.0,17.339,0.0,0.0,0.149,1.5,0.149,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,399,Rayan Cherki,Cherki,Man City,MCI,MID,23,108,1,7.6,20.8,2,2,0.35,1.05,1.4,48.8,4.0,39.2,9.2,0.0,3.0,0.0,3.0,4.0,88.0,11.0,22,a,,,,,,,108,2,2,1.4,1.667,1.667,0.292,0.875,1.167,40.667,3.333,32.667,7.667,5.0,3.333,73.333,1.667,1.667,1.167,11.0,1.167,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,247,Hayden Hackney,Hackney,Everton,EVE,MID,24,106,1,5.5,0.2,0,0,0.01,0.02,0.03,12.2,5.0,8.6,2.6,2.0,5.0,3.0,10.0,0.0,19.0,2.0,4,a,,,,,,,106,0,0,0.03,0.0,0.0,0.008,0.017,0.025,10.358,4.245,7.302,2.208,16.981,0.0,16.132,0.0,0.0,0.025,2.0,0.025,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,558,Xaver Schlager,Schlager,Nott'm Forest,NFO,MID,28,106,1,5.0,0.1,0,0,0.05,0.0,0.05,1.0,2.0,0.6,0.4,5.0,8.0,3.0,16.0,0.0,18.0,2.5,5,a,,,,,,,106,0,0,0.05,0.0,0.0,0.042,0.0,0.042,0.849,1.698,0.509,0.34,27.17,0.0,15.283,0.0,0.0,0.042,2.5,0.042,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,138,Charalampos Kostoulas,Kostoulas,Brighton,BHA,FWD,19,105,1,5.5,0.3,0,1,0.35,0.02,0.37,0.4,10.0,0.0,0.9,1.0,7.0,0.0,8.0,0.0,16.0,3.0,6,a,,,,,,,105,0,1,0.37,0.0,0.857,0.3,0.017,0.317,0.343,8.571,0.0,0.771,13.714,0.0,13.714,0.0,0.857,0.317,3.0,0.317,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,460,Joe Willock,Willock,Newcastle,NEW,MID,27,104,1,5.0,0.3,1,0,0.16,0.19,0.35,13.9,9.0,38.4,6.1,2.0,2.0,1.0,5.0,0.0,28.0,4.5,9,a,,,,,,,104,1,0,0.35,0.865,0.0,0.138,0.164,0.303,12.029,7.788,33.231,5.279,8.654,0.0,24.231,0.865,0.0,0.303,4.5,0.303,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,372,Alexis Mac Allister,Mac Allister,Liverpool,LIV,MID,27,103,1,5.5,1.5,0,0,0.0,0.4,0.4,1.4,0.0,5.8,0.7,5.0,6.0,2.0,13.0,0.0,19.0,1.5,3,a,,,,,,,103,0,0,0.4,0.0,0.0,0.0,0.35,0.35,1.223,0.0,5.068,0.612,22.718,0.0,16.602,0.0,0.0,0.35,1.5,0.35,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,211,Yéremy Pino Santos,Yeremy,Crystal Palace,CRY,MID,23,102,1,5.5,0.2,0,1,0.11,0.09,0.2,6.3,6.0,2.0,1.4,4.0,9.0,2.0,15.0,0.0,31.0,3.0,6,a,,,,,,,102,0,1,0.2,0.0,0.882,0.097,0.079,0.176,5.559,5.294,1.765,1.235,26.471,0.0,27.353,0.0,0.882,0.176,3.0,0.176,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,432,Kobbie Mainoo,Mainoo,Man Utd,MUN,MID,21,102,1,5.5,1.0,0,0,0.21,0.28,0.49,2.5,2.0,2.8,0.7,3.0,11.0,2.0,16.0,0.0,32.0,2.5,5,a,,,,,,,102,0,0,0.49,0.0,0.0,0.185,0.247,0.432,2.206,1.765,2.471,0.618,28.235,0.0,28.235,0.0,0.0,0.432,2.5,0.432,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,194,Brandon Thomas-Asante,Thomas-Asante,Coventry City,COV,FWD,27,101,1,5.0,0.8,0,0,0.0,0.02,0.02,1.1,0.0,4.6,0.6,0.0,3.0,5.0,8.0,0.0,14.0,1.5,3,a,,,,,,,101,0,0,0.02,0.0,0.0,0.0,0.018,0.018,0.98,0.0,4.099,0.535,14.257,0.0,12.475,0.0,0.0,0.018,1.5,0.018,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,371,Ryan Gravenberch,Gravenberch,Liverpool,LIV,MID,24,96,1,6.0,1.8,0,1,0.06,0.06,0.12,16.0,4.0,24.4,4.4,2.0,8.0,2.0,12.0,0.0,33.0,3.0,6,a,,,,,,,96,0,1,0.12,0.0,0.938,0.056,0.056,0.112,15.0,3.75,22.875,4.125,22.5,0.0,30.938,0.0,0.938,0.112,3.0,0.112,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,422,Noussair Mazraoui,Mazraoui,Man Utd,MUN,DEF,28,96,1,4.5,0.7,0,0,0.22,0.05,0.27,29.4,9.0,17.4,5.6,1.0,3.0,4.0,5.0,0.0,7.0,1.0,2,a,,,,,,,96,0,0,0.27,0.0,0.0,0.206,0.047,0.253,27.563,8.438,16.312,5.25,12.188,0.0,6.563,0.0,0.0,0.253,1.0,0.253,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,95,Dango Ouattara,O.Dango,Brentford,BRE,MID,24,95,1,6.5,1.0,0,0,0.07,0.37,0.44,30.8,15.0,1.0,4.7,1.0,7.0,5.0,13.0,0.0,22.0,2.0,4,a,,,,,,,95,0,0,0.44,0.0,0.0,0.066,0.351,0.417,29.179,14.211,0.947,4.453,24.632,0.0,20.842,0.0,0.0,0.417,2.0,0.417,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,336,Noah Okafor,Okafor,Leeds,LEE,MID,26,92,1,5.9,0.4,0,0,0.08,0.17,0.25,14.0,4.0,10.0,2.8,3.0,2.0,2.0,7.0,0.0,21.0,1.5,3,a,,,,,,,92,0,0,0.25,0.0,0.0,0.078,0.166,0.245,13.696,3.913,9.783,2.739,13.696,0.0,20.543,0.0,0.0,0.245,1.5,0.245,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,577,Takehiro Tomiyasu,Tomiyasu,Crystal Palace,CRY,DEF,27,91,1,4.5,0.3,0,0,0.0,0.01,0.01,2.4,0.0,2.4,0.5,1.0,4.0,8.0,9.0,0.0,0.0,1.0,2,a,,,,,,,91,0,0,0.01,0.0,0.0,0.0,0.01,0.01,2.374,0.0,2.374,0.495,21.758,0.0,0.0,0.0,0.0,0.01,1.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,125,Georginio Rutter,Georginio,Brighton,BHA,FWD,24,90,1,5.5,0.9,0,1,0.08,0.44,0.52,11.4,15.0,19.8,4.6,2.0,4.0,1.0,7.0,0.0,22.0,2.5,5,d,Unspecified injury - 75% chance of playing,,,,,,90,0,1,0.52,0.0,1.0,0.08,0.44,0.52,11.4,15.0,19.8,4.6,14.0,0.0,22.0,0.0,1.0,0.52,2.5,0.52,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,28,Emiliano Martínez Romero,Martinez,Chelsea,CHE,GKP,33,90,1,5.0,4.3,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,18.0,1.0,2,a,,,,,,,90,0,0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,14.0,0.0,18.0,0.0,0.0,0.01,1.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,29,Marco Bizot,M.Bizot,Aston Villa,AVL,GKP,35,90,1,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0.0,28.2,2.8,0.0,6.0,2.0,0.0,0.0,1.0,0.5,1,a,,,,,,,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,2.8,8.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,104,Frank Onyeka,Onyeka,Coventry City,COV,MID,28,90,1,5.0,0.1,0,0,0.0,0.01,0.01,1.6,0.0,3.6,0.5,1.0,5.0,3.0,9.0,0.0,8.0,1.0,2,a,,,,,,,90,0,0,0.01,0.0,0.0,0.0,0.01,0.01,1.6,0.0,3.6,0.5,18.0,0.0,8.0,0.0,0.0,0.01,1.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,113,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,BHA,DEF,26,90,1,4.4,2.1,0,0,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-4.0,0.0,0,a,,,,,,,90,0,0,0.03,0.0,0.0,0.02,0.01,0.03,0.0,0.0,0.0,0.0,2.0,0.0,-4.0,0.0,0.0,0.03,0.0,0.03,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,140,Robert Lynch Sánchez,Sánchez,Chelsea,CHE,GKP,28,90,1,5.0,1.8,0,0,0.0,0.01,0.01,0.0,0.0,21.4,2.1,0.0,5.0,1.0,0.0,0.0,6.0,1.0,2,a,,,,,,,90,0,0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,21.4,2.1,6.0,0.0,6.0,0.0,0.0,0.01,1.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,183,Jack Rudoni,Rudoni,Coventry City,COV,MID,25,90,1,5.0,0.1,0,0,0.21,0.09,0.3,3.8,17.0,5.6,2.6,2.0,8.0,1.0,11.0,0.0,15.0,2.0,4,a,,,,,,,90,0,0,0.3,0.0,0.0,0.21,0.09,0.3,3.8,17.0,5.6,2.6,22.0,0.0,15.0,0.0,0.0,0.3,2.0,0.3,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,253,Joachim Andersen,Andersen,Fulham,FUL,DEF,30,90,1,5.0,0.1,0,0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,4.0,0.5,1,a,,,,,,,90,0,0,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.04,0.5,0.04,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,255,Jorge Cuenca Barreno,J.Cuenca,Fulham,FUL,DEF,26,90,1,4.5,0.0,0,0,0.0,0.03,0.03,21.3,0.0,32.8,5.4,1.0,3.0,9.0,10.0,0.0,7.0,1.5,3,a,,,,,,,90,0,0,0.03,0.0,0.0,0.0,0.03,0.03,21.3,0.0,32.8,5.4,23.0,0.0,7.0,0.0,0.0,0.03,1.5,0.03,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,289,Matt Crooks,Crooks,Hull City,HUL,MID,32,90,1,4.5,0.6,0,0,0.0,0.0,0.0,2.4,0.0,19.0,2.1,4.0,1.0,4.0,9.0,0.0,9.0,1.0,2,d,Thigh injury - 75% chance of playing,,,,,,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,19.0,2.1,18.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,401,Omar Marmoush,Marmoush,Spurs,TOT,FWD,27,90,1,7.0,1.8,0,0,0.17,0.07,0.24,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,14.0,1.0,2,a,,,,,,,90,0,0,0.24,0.0,0.0,0.17,0.07,0.24,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.24,1.0,0.24,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,419,Lisandro Martínez,Martinez,Man Utd,MUN,DEF,28,90,1,5.0,1.3,0,0,0.03,0.06,0.09,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.5,1,a,,,,,,,90,0,0,0.09,0.0,0.0,0.03,0.06,0.09,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.09,0.5,0.09,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,421,Ayden Heaven,Heaven,Man Utd,MUN,DEF,19,90,1,4.5,0.4,0,0,0.12,0.04,0.16,2.6,11.0,6.8,2.0,1.0,4.0,1.0,2.0,0.0,5.0,0.5,1,a,,,,,,,90,0,0,0.16,0.0,0.0,0.12,0.04,0.16,2.6,11.0,6.8,2.0,8.0,0.0,5.0,0.0,0.0,0.16,0.5,0.16,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,488,Ibrahim Sangaré,I.Sangaré,Nott'm Forest,NFO,MID,28,90,1,5.0,0.7,0,0,0.03,0.01,0.04,13.0,3.0,17.8,3.4,0.0,3.0,3.0,6.0,0.0,10.0,1.0,2,i,Calf injury - Unknown return date,,,,,,90,0,0,0.04,0.0,0.0,0.03,0.01,0.04,13.0,3.0,17.8,3.4,12.0,0.0,10.0,0.0,0.0,0.04,1.0,0.04,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,498,Marcos Senesi Barón,Senesi,Spurs,TOT,DEF,29,90,1,6.0,6.5,0,0,0.0,0.02,0.02,2.2,0.0,36.6,3.9,5.0,2.0,11.0,16.0,0.0,10.0,1.5,3,a,,,,,,,90,0,0,0.02,0.0,0.0,0.0,0.02,0.02,2.2,0.0,36.6,3.9,34.0,0.0,10.0,0.0,0.0,0.02,1.5,0.02,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,499,Pedro Porro Sauceda,Pedro Porro,Spurs,TOT,DEF,26,90,1,5.5,12.7,0,0,0.33,0.1,0.43,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.5,1,a,,,,,,,90,0,0,0.43,0.0,0.0,0.33,0.1,0.43,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.43,0.5,0.43,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,503,Micky van de Ven,Van de Ven,Spurs,TOT,DEF,25,90,1,5.0,4.1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1.0,4.0,7.0,8.0,0.0,5.0,0.0,0,a,,,,,,,90,0,0,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.02,0.0,0.02,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,533,Nordi Mukiele,Mukiele,Sunderland,SUN,DEF,28,90,1,5.5,2.4,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,2.0,4.0,17.0,19.0,1.0,28.0,4.5,9,a,,,,,,,90,0,0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,42.0,1.0,28.0,0.0,0.0,0.01,4.5,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,597,Zion Suzuki,Suzuki,Aston Villa,AVL,GKP,24,90,1,5.0,0.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,8.0,1.0,2,a,,,,,,,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,222,Jørgen Strand Larsen,Strand Larsen,Crystal Palace,CRY,FWD,26,89,1,6.0,0.5,0,0,0.3,0.01,0.31,3.5,17.0,1.0,2.2,1.0,1.0,2.0,4.0,0.0,16.0,1.5,3,a,,,,,,,89,0,0,0.31,0.0,0.0,0.303,0.01,0.313,3.539,17.191,1.011,2.225,8.09,0.0,16.18,0.0,0.0,0.313,1.5,0.313,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,523,Mikey Moore,Moore,Spurs,TOT,MID,19,89,1,5.0,0.2,0,0,0.4,0.02,0.42,5.9,55.0,14.2,7.5,1.0,2.0,0.0,3.0,0.0,11.0,1.5,3,a,,,,,,,89,0,0,0.42,0.0,0.0,0.404,0.02,0.425,5.966,55.618,14.36,7.584,6.067,0.0,11.124,0.0,0.0,0.425,1.5,0.425,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,241,Dwight McNeil,McNeil,Crystal Palace,CRY,MID,26,84,1,5.5,0.2,0,0,0.05,0.02,0.07,4.7,2.0,9.6,1.6,0.0,3.0,4.0,7.0,0.0,13.0,1.5,3,a,,,,,,,84,0,0,0.07,0.0,0.0,0.054,0.021,0.075,5.036,2.143,10.286,1.714,15.0,0.0,13.929,0.0,0.0,0.075,1.5,0.075,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,105,Jaidon Anthony,Anthony,Brentford,BRE,MID,26,83,1,6.0,0.2,0,0,0.14,0.41,0.55,34.9,1.0,10.6,4.7,2.0,7.0,0.0,9.0,0.0,13.0,1.5,3,a,,,,,,,83,0,0,0.55,0.0,0.0,0.152,0.445,0.596,37.843,1.084,11.494,5.096,19.518,0.0,14.096,0.0,0.0,0.596,1.5,0.596,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,417,Diogo Dalot Teixeira,Dalot,Man Utd,MUN,DEF,27,83,1,5.0,2.3,0,0,0.15,0.12,0.27,11.3,0.0,7.6,1.9,2.0,2.0,5.0,7.0,0.0,18.0,1.5,3,a,,,,,,,83,0,0,0.27,0.0,0.0,0.163,0.13,0.293,12.253,0.0,8.241,2.06,17.349,0.0,19.518,0.0,0.0,0.293,1.5,0.293,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,96,Mikkel Damsgaard,Damsgaard,Brentford,BRE,MID,26,82,1,5.5,0.5,0,0,0.03,0.24,0.27,26.3,0.0,7.6,3.4,3.0,8.0,2.0,13.0,0.0,26.0,2.0,4,a,,,,,,,82,0,0,0.27,0.0,0.0,0.033,0.263,0.296,28.866,0.0,8.341,3.732,28.537,0.0,28.537,0.0,0.0,0.296,2.0,0.296,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,156,Pedro Lomba Neto,Neto,Chelsea,CHE,MID,26,81,1,6.5,1.2,1,0,0.44,0.4,0.84,4.1,4.0,5.2,1.3,1.0,4.0,3.0,8.0,0.0,41.0,4.0,8,a,,,,,,,81,1,0,0.84,1.111,0.0,0.489,0.444,0.933,4.556,4.444,5.778,1.444,17.778,0.0,45.556,1.111,0.0,0.933,4.0,0.933,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,369,Rio Ngumoha,Ngumoha,Liverpool,LIV,MID,18,81,1,6.0,0.9,0,0,0.04,0.05,0.09,6.0,5.0,2.4,1.3,1.0,2.0,0.0,3.0,0.0,14.0,1.5,3,a,,,,,,,81,0,0,0.09,0.0,0.0,0.044,0.056,0.1,6.667,5.556,2.667,1.444,6.667,0.0,15.556,0.0,0.0,0.1,1.5,0.1,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,605,Malick Yalcouyé,Yalcouyé,Brighton,BHA,MID,20,77,1,4.5,0.8,1,0,0.7,0.17,0.87,2.7,0.0,0.6,0.3,3.0,2.0,2.0,7.0,1.0,42.0,4.5,9,a,,,,,,,77,1,0,0.87,1.169,0.0,0.818,0.199,1.017,3.156,0.0,0.701,0.351,16.364,1.169,49.091,1.169,0.0,1.017,4.5,1.017,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,162,Andrey Nascimento dos Santos,Andrey Santos,Man Utd,MUN,MID,22,76,1,5.0,0.9,0,0,0.0,0.23,0.23,4.2,2.0,11.4,1.8,4.0,7.0,3.0,14.0,0.0,19.0,1.5,3,a,,,,,,,76,0,0,0.23,0.0,0.0,0.0,0.272,0.272,4.974,2.368,13.5,2.132,33.158,0.0,22.5,0.0,0.0,0.272,1.5,0.272,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,462,Sean Steur,Steur,Newcastle,NEW,MID,18,74,1,5.0,0.1,0,0,0.0,0.0,0.0,1.2,0.0,0.4,0.2,0.0,2.0,3.0,5.0,0.0,7.0,1.0,2,a,,,,,,,74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.459,0.0,0.486,0.243,12.162,0.0,8.514,0.0,0.0,0.0,1.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,206,Chadi Riad Dnanou,Chadi Riad,Crystal Palace,CRY,DEF,23,72,1,4.4,0.0,0,0,0.0,0.01,0.01,1.3,0.0,12.6,1.4,1.0,3.0,6.0,7.0,0.0,7.0,0.5,1,i,Knee injury - Unknown return date,,,,,,72,0,0,0.01,0.0,0.0,0.0,0.013,0.013,1.625,0.0,15.75,1.75,21.25,0.0,8.75,0.0,0.0,0.013,0.5,0.013,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,239,James Garner,Garner,Everton,EVE,MID,25,72,1,6.0,0.1,0,0,0.0,0.03,0.03,11.8,2.0,4.8,1.9,4.0,7.0,0.0,11.0,0.0,15.0,1.0,2,a,,,,,,,72,0,0,0.03,0.0,0.0,0.0,0.037,0.037,14.75,2.5,6.0,2.375,27.5,0.0,18.75,0.0,0.0,0.037,1.0,0.037,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,166,Nicolas Jackson,N.Jackson,Aston Villa,AVL,FWD,25,70,1,6.5,0.6,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,1.0,2,a,,,,,,,70,0,0,0.1,0.0,0.0,0.0,0.129,0.129,0.0,0.0,0.0,0.0,7.714,0.0,14.143,0.0,0.0,0.129,1.0,0.129,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,405,Nico González Iglesias,N.Gonzalez,Newcastle,NEW,MID,24,70,1,5.5,0.2,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,9.0,1.0,2,a,,,,,,,70,0,0,0.2,0.0,0.0,0.0,0.257,0.257,0.0,0.0,0.0,0.0,10.286,0.0,11.571,0.0,0.0,0.257,1.0,0.257,1
